"Position","Track Name","Artist","Streams","URL","Date","Region"
"65","Sober","G-Eazy","3582","https://open.spotify.com/track/3qk4wRMDlaeagZGjSYbsOV","2017-12-17","hk"
"66","Real Friends","Camila Cabello","3544","https://open.spotify.com/track/4V6MRo0CEAC9MwAm7dkPuL","2017-12-17","hk"
"67","Symphony (feat. Zara Larsson)","Clean Bandit","3537","https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8","2017-12-17","hk"
"68","時光機","Terence Siufay","3533","https://open.spotify.com/track/53lFtfrl5Of2Hkr5eiNscQ","2017-12-17","hk"
"69","經過一些秋與冬","Dear Jane","3528","https://open.spotify.com/track/4pw59ml6lY3WnP90tfyDGP","2017-12-17","hk"
"70","Holly Jolly Christmas","Michael Bublé","3430","https://open.spotify.com/track/6tjituizSxwSmBB5vtgHZE","2017-12-17","hk"
"71","春秋","Hins Cheung","3420","https://open.spotify.com/track/1W3mTAGO3ecMb1xWb5lnNO","2017-12-17","hk"
"72","Thunder","Imagine Dragons","3411","https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW","2017-12-17","hk"
"73","你,好不好? - Ending Theme Song of TVBS Series ""Life List""","Eric Chou","3371","https://open.spotify.com/track/2gug6MRv4xQFYi9LA3PJCS","2017-12-17","hk"
"74","I Fall Apart","Post Malone","3366","https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh","2017-12-17","hk"
"75","風箏","Supper Moment","3320","https://open.spotify.com/track/6NBREJ4ZZX9sOOMw2OO8Nv","2017-12-17","hk"
"76","Rockin' Around The Christmas Tree - Single Version","Brenda Lee","3308","https://open.spotify.com/track/3T7dNA7O8c3Axj5WyDNcH3","2017-12-17","hk"
"77","Paris","The Chainsmokers","3298","https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG","2017-12-17","hk"
"78","沒有你, 我甚麼都不是","Jason Chan","3210","https://open.spotify.com/track/1zlUxL11eVVjPSPSI7tIjQ","2017-12-17","hk"
"79","I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""","ZAYN","3195","https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0","2017-12-17","hk"
"80","I Like Me Better","Lauv","3184","https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9","2017-12-17","hk"
"81","難得一遇","Phil Lam","3139","https://open.spotify.com/track/0gKNqldG2cL6UZGCre4rAj","2017-12-17","hk"
"82","Échame La Culpa","Luis Fonsi","3123","https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK","2017-12-17","hk"
"83","百年不合","Pakho Chau","3119","https://open.spotify.com/track/0euGAAHr3mQyhVKgq0mM5d","2017-12-17","hk"
"84","Ric Flair Drip (& Metro Boomin)","Offset","3099","https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR","2017-12-17","hk"
"85","Stay (with Alessia Cara)","Zedd","3097","https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g","2017-12-17","hk"
"86","必殺技 - Live","Leo Ku","3054","https://open.spotify.com/track/7oPrKydZ1xLIFXzjHLUGE5","2017-12-17","hk"
"87","LIKEY","TWICE","3051","https://open.spotify.com/track/4Eb5cLWxKQUoUQaKUYSRgI","2017-12-17","hk"
"88","Do They Know It's Christmas? - 1984 Version","Band Aid","3048","https://open.spotify.com/track/1hvpDAxZPKjKztOc72sv06","2017-12-17","hk"
"89","欲言又止 - 劇集 ""溏心風暴3"" 片尾曲","HANA","3041","https://open.spotify.com/track/4kWOErfRKsu6Kzs96wv1fI","2017-12-17","hk"
"90","That's What I Like","Bruno Mars","3038","https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU","2017-12-17","hk"
"91","Tip Toe (feat. French Montana)","Jason Derulo","3025","https://open.spotify.com/track/2z4pcBLQXF2BXKFvd0BuB6","2017-12-17","hk"
"92","1-800-273-8255","Logic","3006","https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV","2017-12-17","hk"
"93","Naked","James Arthur","2933","https://open.spotify.com/track/7krbSH3rd8lhIZvuzTV3Bl","2017-12-17","hk"
"94","Say You Won't Let Go","James Arthur","2925","https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh","2017-12-17","hk"
"95","Have Yourself A Merry Little Christmas","Sam Smith","2907","https://open.spotify.com/track/7Hz6LLOVxrojLPIHJJ1S0E","2017-12-17","hk"
"96","Back to You (feat. Bebe Rexha & Digital Farm Animals)","Louis Tomlinson","2889","https://open.spotify.com/track/7F9vK8hNFMml4GtHsaXui6","2017-12-17","hk"
"97","再不再見","C AllStar","2874","https://open.spotify.com/track/1kcNUj4udKEFesxdclbh8n","2017-12-17","hk"
"98","較早前錄影","Deep Ng","2872","https://open.spotify.com/track/5r3EMFkXgJ4YKEptvLp9Fc","2017-12-17","hk"
"99","囍帖街","Kay Tse","2860","https://open.spotify.com/track/0Ye5Yf1jxFArVcNwkXwUjQ","2017-12-17","hk"
"100","以後別做朋友","Eric Chou","2840","https://open.spotify.com/track/7zyYmIdjqqiX6kLryb7QBx","2017-12-17","hk"
"101","歲月如歌","Eason Chan","2834","https://open.spotify.com/track/209lkexhDOdjGJMv9iw3rJ","2017-12-17","hk"
"102","不為誰而作的歌","JJ Lin","2831","https://open.spotify.com/track/0VqSdtXseb9khdZrnYVyM1","2017-12-17","hk"
"103","可惜我是水瓶座","Miriam Yeung","2801","https://open.spotify.com/track/47R2oj0WVDuNv4M3x3WHI6","2017-12-17","hk"
"104","It Ain't Me (with Selena Gomez)","Kygo","2791","https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe","2017-12-17","hk"
"105","Thinking Out Loud","Ed Sheeran","2782","https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg","2017-12-17","hk"
"106","Galway Girl","Ed Sheeran","2767","https://open.spotify.com/track/0afhq8XCExXpqazXczTSve","2017-12-17","hk"
"107","無條件","Eason Chan","2752","https://open.spotify.com/track/1ccNLIJMQxsTleaULYWwZD","2017-12-17","hk"
"108","Believe","Eminem","2727","https://open.spotify.com/track/2XDhuJvvx2wcIROXbfTTYr","2017-12-17","hk"
"109","Stranger Things","Kygo","2715","https://open.spotify.com/track/5gIRPQWULwrvIt0F6pY7ph","2017-12-17","hk"
"110","DNA","BTS","2702","https://open.spotify.com/track/5SE57ljOIUJ1ybL9U6CuBH","2017-12-17","hk"
"111","不該","Jay Chou","2684","https://open.spotify.com/track/7LyCtbxher5m97MImn5M3l","2017-12-17","hk"
"112","Man's Not Hot","Big Shaq","2677","https://open.spotify.com/track/2nUJvBO87SkxCViQsLc9Zr","2017-12-17","hk"
"113","Scared to Be Lonely","Martin Garrix","2656","https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH","2017-12-17","hk"
"114","Like Home (feat. Alicia Keys)","Eminem","2638","https://open.spotify.com/track/2rozzUGTRWqhTa2NzJAl8I","2017-12-17","hk"
"115","Santa's Coming For Us","Sia","2619","https://open.spotify.com/track/3AlpkljBS1AU7HFVPms8K6","2017-12-17","hk"
"116","Sorry Not Sorry","Demi Lovato","2593","https://open.spotify.com/track/3m660poUr1chesgkkjQM7P","2017-12-17","hk"
"117","Christmas Lights","Coldplay","2590","https://open.spotify.com/track/4fzyvSu73BhGvi96p2zwjL","2017-12-17","hk"
"118","閱後即焚","Jason Chan","2570","https://open.spotify.com/track/3BpQ030go56LWfN8ZLL5o1","2017-12-17","hk"
"119","Treat You Better","Shawn Mendes","2568","https://open.spotify.com/track/3AFfyUXTfj12PgrOkZiiJo","2017-12-17","hk"
"120","Believer","Imagine Dragons","2566","https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6","2017-12-17","hk"
"121","Bad At Love","Halsey","2546","https://open.spotify.com/track/7y9iMe8SOB6z3NoHE2OfXl","2017-12-17","hk"
"122","說散就散","JC","2535","https://open.spotify.com/track/3CE1HoJJ0FVKo7JHsWIuvC","2017-12-17","hk"
"123","Gorgeous","Taylor Swift","2531","https://open.spotify.com/track/1ZY1PqizIl78geGM4xWlEA","2017-12-17","hk"
"124","Happy Xmas (War Is Over) - 2010 Digital Remaster","John Lennon","2527","https://open.spotify.com/track/3zJw3rugfpVrmBeDDnUYzy","2017-12-17","hk"
"125","可惜沒如果","JJ Lin","2501","https://open.spotify.com/track/6WoQzK5Exbfcmow1AoNRkl","2017-12-17","hk"
"126","突然好想你","Mayday","2499","https://open.spotify.com/track/3mTmGzRwgPPqLSi7Smvkxt","2017-12-17","hk"
"127","她說","JJ Lin","2487","https://open.spotify.com/track/632VyMrvhsHIsO4zq9khts","2017-12-17","hk"
"128","Mama","Jonas Blue","2468","https://open.spotify.com/track/0NiXXAI876aGImAd6rTj8w","2017-12-17","hk"
"129","White Christmas","Bing Crosby","2464","https://open.spotify.com/track/4so0Wek9Ig1p6CRCHuINwW","2017-12-17","hk"
"130","As If It's Your Last","BLACKPINK","2450","https://open.spotify.com/track/1Zyd6zQnC6XIIzmg3hP7Ot","2017-12-17","hk"
"131","...Ready For It?","Taylor Swift","2429","https://open.spotify.com/track/2yLa0QULdQr0qAIvVwN6B5","2017-12-17","hk"
"132","피카부 Peek-A-Boo","Red Velvet","2397","https://open.spotify.com/track/42tFTth2jcF7iSo0RBjfJF","2017-12-17","hk"
"133","Don't Let Me Down","The Chainsmokers","2393","https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm","2017-12-17","hk"
"134","There for You","Martin Garrix","2371","https://open.spotify.com/track/6jA8HL9i4QGzsj6fjoxp8Y","2017-12-17","hk"
"135","明年今日","Eason Chan","2362","https://open.spotify.com/track/4UD5xrQI4nKftCje1y5Te9","2017-12-17","hk"
"136","那些你很冒險的夢","JJ Lin","2360","https://open.spotify.com/track/5kZDxLcbqglZ2yYXg4Mkjc","2017-12-17","hk"
"137","無賴","Ronald Cheng","2357","https://open.spotify.com/track/1zAFaIAd1kek5IEi5AwPvL","2017-12-17","hk"
"138","I'll Be Home","Meghan Trainor","2354","https://open.spotify.com/track/1hy6kKvsPbv7VTcllCuATC","2017-12-17","hk"
"139","Driving Home For Christmas","Chris Rea","2352","https://open.spotify.com/track/0ZoHHROTzwIYeNAHRPedTY","2017-12-17","hk"
"140","羅生門","Juno Mak","2337","https://open.spotify.com/track/7gMJDavVEw4jDdFp0RNFP6","2017-12-17","hk"
"141","我多喜歡你,你會知道 - 網劇《致我們單純的小美好》推廣曲","王俊琪","2331","https://open.spotify.com/track/221FBKC22DTc7XkPIaZYOl","2017-12-17","hk"
"142","Too Much To Ask","Niall Horan","2324","https://open.spotify.com/track/4v094LQ9eF10k2O2Te2ngK","2017-12-17","hk"
"143","HUMBLE.","Kendrick Lamar","2323","https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS","2017-12-17","hk"
"144","Gashina","SUNMI","2307","https://open.spotify.com/track/0jFHMDRXxKaREor3hBEEST","2017-12-17","hk"
"145","傳聞","Pakho Chau","2306","https://open.spotify.com/track/0nJx06quWzRoqStpsyv4fe","2017-12-17","hk"
"146","Fairytale of New York (feat. Kirsty MacColl)","The Pogues","2301","https://open.spotify.com/track/3VTNVsTTu05dmTsVFrmGpK","2017-12-17","hk"
"147","Havana - Remix","Camila Cabello","2290","https://open.spotify.com/track/3whrwq4DtvucphBPUogRuJ","2017-12-17","hk"
"148","Santa Baby","Kylie Minogue","2263","https://open.spotify.com/track/2SBr3MK1sdMs8IxdRcN6qz","2017-12-17","hk"
"149","別再記起 - 劇集 “誇世代” 片尾曲","Jinny Ng","2243","https://open.spotify.com/track/6ubpI11SUVhYv2AlsmxWjk","2017-12-17","hk"
"150","追光者 - 電視劇夏至未至插曲","岑寧兒","2239","https://open.spotify.com/track/66LKcDWIHdqWEaviZhcMTx","2017-12-17","hk"
"151","My Only Wish (This Year)","Britney Spears","2214","https://open.spotify.com/track/7aiVBCp1ibIWE5GeHkbtxr","2017-12-17","hk"
"152","天敵","Janice Vidal","2214","https://open.spotify.com/track/1iZvTeOXaLf9sE3FowtbG9","2017-12-17","hk"
"153","幸福之歌","Supper Moment","2207","https://open.spotify.com/track/1Us7HBNaxMEaS4W5IUK882","2017-12-17","hk"
"154","不許你注定一人","Dear Jane","2202","https://open.spotify.com/track/0B2fMb8KALZeoFbRv7m3iE","2017-12-17","hk"
"155","Despacito (Featuring Daddy Yankee)","Luis Fonsi","2199","https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2","2017-12-17","hk"
"156","思覺失調","Wilfred Lau","2177","https://open.spotify.com/track/3H9gYJcdtqeUiM8WX8YrZz","2017-12-17","hk"
"157","無盡","Supper Moment","2171","https://open.spotify.com/track/6TNz79kvUVVQSM2EhZQVq8","2017-12-17","hk"
"158","Castle on the Hill","Ed Sheeran","2160","https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT","2017-12-17","hk"
"159","New","Daya","2157","https://open.spotify.com/track/7y4JznkAv2W3IKw9T1o2VK","2017-12-17","hk"
"160","野孩子","Miriam Yeung","2156","https://open.spotify.com/track/2pYSB4jUkWDmoZqfJUKV0g","2017-12-17","hk"
"161","修煉愛情","JJ Lin","2143","https://open.spotify.com/track/190kU2WKyIzx9XaBjfWRPk","2017-12-17","hk"
"162","耿耿於懷","Juno Mak","2141","https://open.spotify.com/track/027DJzimsjm1M1hflEWLnv","2017-12-17","hk"
"163","Tell Me You Love Me","Demi Lovato","2137","https://open.spotify.com/track/5Htb1uFQ1KrkFXlefS8oGj","2017-12-17","hk"
"164","Strip That Down","Liam Payne","2124","https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ","2017-12-17","hk"
"165","Congratulations","Post Malone","2114","https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9","2017-12-17","hk"
"166","Cold December Night","Michael Bublé","2111","https://open.spotify.com/track/4FPrAERfkPKOBKrRoyuxLu","2017-12-17","hk"
"167","不意外的意外","Shiga Lin","2101","https://open.spotify.com/track/3CoGevydk4kvJ37rZ9HpCS","2017-12-17","hk"
"168","Dirty Sexy Money (feat. Charli XCX & French Montana)","David Guetta","2098","https://open.spotify.com/track/0tPQPaOKM32WgMSbPCYyRH","2017-12-17","hk"
"169","說好的幸福呢","Jay Chou","2092","https://open.spotify.com/track/6W2tmkeuHKaedHhdTPnyVs","2017-12-17","hk"
"170","Friends (with BloodPop®)","Justin Bieber","2087","https://open.spotify.com/track/7nZmah2llfvLDiUjm0kiyz","2017-12-17","hk"
"171","如果青春不會有盡頭","Feanna Wong","2080","https://open.spotify.com/track/72j15oMVDLusdKJQf8BIRO","2017-12-17","hk"
"172","Remind Me","Eminem","2066","https://open.spotify.com/track/0OMt4Qyetdbw2eUEvKBdHH","2017-12-17","hk"
"173","One Call Away","Charlie Puth","2061","https://open.spotify.com/track/6vSforRhuzsA0D0SO9fG1S","2017-12-17","hk"
"174","淘汰(國)","Eason Chan","2060","https://open.spotify.com/track/5RVsofiRRT48I9YAsexK8e","2017-12-17","hk"
"175","木紋","Denise Ho","2055","https://open.spotify.com/track/1MlFD4KiaEoT1TnRzAsXGU","2017-12-17","hk"
"176","近在千里 (feat. 衛蘭)","Pakho Chau","2054","https://open.spotify.com/track/7I2sj52bMH3jOqQtn2Rg3R","2017-12-17","hk"
"177","XO TOUR Llif3","Lil Uzi Vert","2053","https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO","2017-12-17","hk"
"178","One More Sleep","Leona Lewis","2051","https://open.spotify.com/track/78pn8k7RogKo2oxl0DyX6d","2017-12-17","hk"
"179","原來她不夠愛我","Kwan Gor","2051","https://open.spotify.com/track/46PadaCSDaywhLtTLgltbc","2017-12-17","hk"
"180","Alone","Alan Walker","2047","https://open.spotify.com/track/0JiVRyTJcJnmlwCZ854K4p","2017-12-17","hk"
"181","Baby It's Cold Outside (duet with Michael Bublé)","Idina Menzel","2047","https://open.spotify.com/track/0Ie5uiv54KgCr7P4sYDTHl","2017-12-17","hk"
"182","Love Yourself","Justin Bieber","2045","https://open.spotify.com/track/3hB5DgAiMAQ4DzYbsMq1IT","2017-12-17","hk"
"183","2U (feat. Justin Bieber)","David Guetta","2041","https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M","2017-12-17","hk"
"184","如果雨之後","Eric Chou","2037","https://open.spotify.com/track/6kabSi7XCHHGThNme6J2tL","2017-12-17","hk"
"185","晴天","Jay Chou","2022","https://open.spotify.com/track/0F02KChKwbcQ3tk4q1YxLH","2017-12-17","hk"
"186","Step Into Christmas","Elton John","2022","https://open.spotify.com/track/3YQUpKTmtgPJf8u6ooi9KA","2017-12-17","hk"
"187","Unforgettable","French Montana","2017","https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe","2017-12-17","hk"
"188","終於結束的起點","Mayday","2006","https://open.spotify.com/track/0bO3QxEaW3Lk0Wi8DsaGZY","2017-12-17","hk"
"189","誰來剪月光","Eason Chan","2005","https://open.spotify.com/track/06FmV54Khr2uKbMr4IfJ7I","2017-12-17","hk"
"190","那一年零一個月","Feanna Wong","1998","https://open.spotify.com/track/6vZxE6aYqsq73SYiNAcHAt","2017-12-17","hk"
"191","See You Again (feat. Charlie Puth) - From ""Furious 7""","Wiz Khalifa","1998","https://open.spotify.com/track/6IcrwGdIvRsrImOnoYfG9Z","2017-12-17","hk"
"192","Rockabye (feat. Sean Paul & Anne-Marie)","Clean Bandit","1990","https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW","2017-12-17","hk"
"193","Kong","Justin Lo","1986","https://open.spotify.com/track/5hQwJOWx41wiWH305GT7pf","2017-12-17","hk"
"194","No Promises (feat. Demi Lovato)","Cheat Codes","1978","https://open.spotify.com/track/1louJpMmzEicAn7lzDalPW","2017-12-17","hk"
"195","矛盾一生","JW","1973","https://open.spotify.com/track/1WZB9LOzHALTglpvsf9CXY","2017-12-17","hk"
"196","Let Her Go","Passenger","1967","https://open.spotify.com/track/2jyjhRf6DVbMPU5zxagN2h","2017-12-17","hk"
"197","Paris in the Rain","Lauv","1960","https://open.spotify.com/track/0RGUIOZtmOXTWOy5EjvQbP","2017-12-17","hk"
"198","The Spectre","Alan Walker","1940","https://open.spotify.com/track/2DGa7iaidT5s0qnINlwMjJ","2017-12-17","hk"
"199","Your Song","Rita Ora","1939","https://open.spotify.com/track/4c2W3VKsOFoIg2SFaO6DY5","2017-12-17","hk"
"200","I'm the One","DJ Khaled","1928","https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817","2017-12-17","hk"
"1","Wolves","Selena Gomez","12700","https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC","2017-12-18","hk"
"2","Havana","Camila Cabello","11380","https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb","2017-12-18","hk"
"3","River (feat. Ed Sheeran)","Eminem","10907","https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD","2017-12-18","hk"
"4","Perfect Duet (Ed Sheeran & Beyoncé)","Ed Sheeran","10358","https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI","2017-12-18","hk"
"5","Shape of You","Ed Sheeran","10194","https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3","2017-12-18","hk"
"6","Him & I (with Halsey)","G-Eazy","9584","https://open.spotify.com/track/5k38wzpLb15YgncyWdTZE4","2017-12-18","hk"
"7","What Lovers Do (feat. SZA)","Maroon 5","9470","https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k","2017-12-18","hk"
"8","All Falls Down","Alan Walker","9436","https://open.spotify.com/track/5yFSF6qQA1rcLsQRnBsZgb","2017-12-18","hk"
"9","Perfect","Ed Sheeran","9189","https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v","2017-12-18","hk"
"10","Too Good At Goodbyes","Sam Smith","9089","https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV","2017-12-18","hk"
"11","Something Just Like This","The Chainsmokers","8850","https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW","2017-12-18","hk"
"12","All I Want for Christmas Is You","Mariah Carey","8749","https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn","2017-12-18","hk"
"13","New Rules","Dua Lipa","8443","https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0","2017-12-18","hk"
"14","How Long","Charlie Puth","8258","https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi","2017-12-18","hk"
"15","長相廝守","ToNick","7600","https://open.spotify.com/track/3VSFri2BxieCG7RtuxFMXr","2017-12-18","hk"
"16","Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld","7533","https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y","2017-12-18","hk"
"17","rockstar","Post Malone","7186","https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx","2017-12-18","hk"
"18","Dusk Till Dawn - Radio Edit","ZAYN","7130","https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv","2017-12-18","hk"
"19","Let You Down","NF","6979","https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr","2017-12-18","hk"
"20","驗傷","Janice Vidal","6957","https://open.spotify.com/track/2SLjuVYSrcUhZmpBokuupj","2017-12-18","hk"
"21","Silence","Marshmello","6817","https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU","2017-12-18","hk"
"22","Closer","The Chainsmokers","6796","https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw","2017-12-18","hk"
"23","So Far Away","Martin Garrix","6785","https://open.spotify.com/track/0OlnLZY4cmQzT6ZGttvWBM","2017-12-18","hk"
"24","Attention","Charlie Puth","6746","https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv","2017-12-18","hk"
"25","Never Be the Same","Camila Cabello","6652","https://open.spotify.com/track/6VpQdig9pdpTSIFItgkJV5","2017-12-18","hk"
"26","假使世界原來不像你預期","Charmaine Fong","6570","https://open.spotify.com/track/53HxUdYRCRMdzYPG0qhGUP","2017-12-18","hk"
"27","Despacito - Remix","Luis Fonsi","6446","https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb","2017-12-18","hk"
"28","I Miss You (feat. Julia Michaels)","Clean Bandit","6440","https://open.spotify.com/track/2xmrfQpmS2iJExTlklLoAL","2017-12-18","hk"
"29","哪裡只得我共你","Dear Jane","6400","https://open.spotify.com/track/6oHNXUrt4s5JJIM1WoOwsZ","2017-12-18","hk"
"30","你是你本身的傳奇","Charmaine Fong","6271","https://open.spotify.com/track/5uMkdWf1H6JEcpcdnPOSZM","2017-12-18","hk"
"31","MIC Drop (feat. Desiigner) [Steve Aoki Remix]","BTS","6174","https://open.spotify.com/track/7Ed6BkggCS2KaKY5YlINaF","2017-12-18","hk"
"32","演員","Joker Xue","6101","https://open.spotify.com/track/6LunoYd3xpZ19sICOXS8Xd","2017-12-18","hk"
"33","Last Christmas","Wham!","5839","https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78","2017-12-18","hk"
"34","We Don't Talk Anymore (feat. Selena Gomez)","Charlie Puth","5723","https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV","2017-12-18","hk"
"35","分手總約在雨天","Charmaine Fong","5701","https://open.spotify.com/track/4F58voptx3uo1bNiJ6i1P9","2017-12-18","hk"
"36","Wait","Maroon 5","5610","https://open.spotify.com/track/1Qg9jWGDkKAGZXj5v2OG59","2017-12-18","hk"
"37","Meant to Be (feat. Florida Georgia Line)","Bebe Rexha","5301","https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn","2017-12-18","hk"
"38","Look What You Made Me Do","Taylor Swift","5220","https://open.spotify.com/track/1P17dC1amhFzptugyAO7Il","2017-12-18","hk"
"39","Lonely Together (feat. Rita Ora)","Avicii","5116","https://open.spotify.com/track/2OALaHcDdKkjYEpAr0Qzab","2017-12-18","hk"
"40","Santa Tell Me","Ariana Grande","5102","https://open.spotify.com/track/1ADjWm8QNhgNV8yCNNgQ1T","2017-12-18","hk"
"41","原來只因深愛著","JW","5095","https://open.spotify.com/track/2raLh7W9GwFgJNeKoSPEJN","2017-12-18","hk"
"42","霸氣情歌","Jason Chan","5041","https://open.spotify.com/track/0e3nb2Nttd12LNBhweuNms","2017-12-18","hk"
"43","Paris","The Chainsmokers","5020","https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG","2017-12-18","hk"
"44","Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)","Machine Gun Kelly","4983","https://open.spotify.com/track/0OI7AFifLSoGzpb8bdBLLV","2017-12-18","hk"
"45","Candy Paint","Post Malone","4952","https://open.spotify.com/track/42CeaId2XNlxugDvyqHfDf","2017-12-18","hk"
"46","經過一些秋與冬","Dear Jane","4888","https://open.spotify.com/track/4pw59ml6lY3WnP90tfyDGP","2017-12-18","hk"
"47","到此一遊 - 劇集 “降魔的” 主題曲","Hubert Wu","4886","https://open.spotify.com/track/7tqVnkKyVnkqlvkm4cBBdb","2017-12-18","hk"
"48","你瞞我瞞","Jason Chan","4836","https://open.spotify.com/track/1eId3TVzGrwv73YAWAVQMX","2017-12-18","hk"
"49","Symphony (feat. Zara Larsson)","Clean Bandit","4830","https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8","2017-12-18","hk"
"50","I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""","ZAYN","4814","https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0","2017-12-18","hk"
"51","Anywhere","Rita Ora","4780","https://open.spotify.com/track/7EI6Iki24tBHAMxtb4xQN2","2017-12-18","hk"
"52","It's Beginning To Look A Lot Like Christmas","Michael Bublé","4695","https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI","2017-12-18","hk"
"53","Gucci Gang","Lil Pump","4615","https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc","2017-12-18","hk"
"54","Stargazing","Kygo","4604","https://open.spotify.com/track/0Zbbxnx4SGGHoIow4PpISP","2017-12-18","hk"
"55","告白氣球","Jay Chou","4603","https://open.spotify.com/track/1ivCIgrYZyE0BvItL4Z8lk","2017-12-18","hk"
"56","End Game","Taylor Swift","4574","https://open.spotify.com/track/2x0WlnmfG39ZuDmstl9xfX","2017-12-18","hk"
"57","命硬","Justin Lo","4538","https://open.spotify.com/track/47RgWWTJno746wCInL4gQz","2017-12-18","hk"
"58","Faded","Alan Walker","4495","https://open.spotify.com/track/7gHs73wELdeycvS48JfIos","2017-12-18","hk"
"59","你,好不好? - Ending Theme Song of TVBS Series ""Life List""","Eric Chou","4440","https://open.spotify.com/track/2gug6MRv4xQFYi9LA3PJCS","2017-12-18","hk"
"60","Stay (with Alessia Cara)","Zedd","4427","https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g","2017-12-18","hk"
"61","風箏","Supper Moment","4346","https://open.spotify.com/track/6NBREJ4ZZX9sOOMw2OO8Nv","2017-12-18","hk"
"62","Photograph","Ed Sheeran","4342","https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy","2017-12-18","hk"
"63","獨一無二","AGA","4335","https://open.spotify.com/track/24L9JvI4WHMIG5RfjWkkqF","2017-12-18","hk"
"64","Walk On Water (feat. Beyoncé)","Eminem","4285","https://open.spotify.com/track/5PIBgH1cUFwu5IiUk9tnN9","2017-12-18","hk"
"65","That's What I Like","Bruno Mars","4257","https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU","2017-12-18","hk"
"66","Thunder","Imagine Dragons","4247","https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW","2017-12-18","hk"
"67","時光機","Terence Siufay","4232","https://open.spotify.com/track/53lFtfrl5Of2Hkr5eiNscQ","2017-12-18","hk"
